low,medium,high,listing_id
0.0,0.0,0.0,6895111
0.0,0.0,0.0,6923001
0.0,0.0,0.0,6868388
0.726754307747,0.238428980112,0.0348167009652,6840036
0.0,0.0,0.0,6839824
0.623612761497,0.306792408228,0.0695948377252,6902394
0.0,0.0,0.0,6873204
0.0,0.0,0.0,6862214
0.739797472954,0.245094701648,0.0151078086346,7021600
0.0,0.0,0.0,6831603
0.0,0.0,0.0,6852500
0.0,0.0,0.0,7209350
0.0,0.0,0.0,7210384
0.0,0.0,0.0,7154953
0.0,0.0,0.0,7092629
0.790584623814,0.196967318654,0.0124480361119,7115540
0.0,0.0,0.0,7110924
0.0,0.0,0.0,7098486
0.0,0.0,0.0,7116444
0.0,0.0,0.0,7045386
0.0,0.0,0.0,7155248
0.0,0.0,0.0,7146889
0.0,0.0,0.0,7181769
0.656237185001,0.281452924013,0.0623098798096,7126613
0.0,0.0,0.0,7227011
0.0,0.0,0.0,7233359
0.782766520977,0.203183963895,0.0140495030209,7099156
0.848146438599,0.143142879009,0.00871070753783,7160226
0.0,0.0,0.0,7210911
0.0,0.0,0.0,7186254
0.0,0.0,0.0,6952658
0.539979934692,0.334597975016,0.125422090292,7093815
0.557875096798,0.345317214727,0.096807718277,6983974
0.0,0.0,0.0,7186299
0.0,0.0,0.0,7071468
0.0,0.0,0.0,7065313
0.756821334362,0.202949285507,0.0402294099331,6958953
0.0,0.0,0.0,6970142
0.0,0.0,0.0,7049391
0.0,0.0,0.0,6969521
0.0,0.0,0.0,6970268
0.0,0.0,0.0,7041194
0.0,0.0,0.0,6985905
0.0,0.0,0.0,6971284
0.0,0.0,0.0,7078082
0.0,0.0,0.0,7031821
0.704236984253,0.236465111375,0.0592978894711,7050316
0.0,0.0,0.0,6970647
0.817008316517,0.132633239031,0.0503584183753,6960179
0.0,0.0,0.0,6985481
0.0,0.0,0.0,6986491
0.0,0.0,0.0,7215288
0.0,0.0,0.0,7029203
0.0,0.0,0.0,7083855
0.0,0.0,0.0,6976090
0.0,0.0,0.0,7002952
0.0,0.0,0.0,7065996
0.0,0.0,0.0,6850034
0.0,0.0,0.0,6867335
0.890354156494,0.0983675792813,0.0112782586366,6816174
0.486475765705,0.393111795187,0.120412431657,6918731
0.0,0.0,0.0,6839441
0.725980401039,0.233451783657,0.0405678004026,6833425
0.0,0.0,0.0,6989548
0.691748023033,0.24269297719,0.0655590295792,7226601
0.0,0.0,0.0,6919406
0.785089612007,0.184944376349,0.0299659948796,6856342
0.995161175728,0.00483747245744,1.34138383601e-06,6816362
0.0,0.0,0.0,6825655
0.823429346085,0.160808727145,0.015761911869,6840182
0.0,0.0,0.0,7128909
0.0,0.0,0.0,6939939
0.0,0.0,0.0,6828440
0.602721452713,0.331218540668,0.0660600140691,6904213
0.0,0.0,0.0,7145411
0.0,0.0,0.0,6881418
0.0,0.0,0.0,6940013
0.0,0.0,0.0,6846867
0.0,0.0,0.0,6904182
0.568292498589,0.361430734396,0.0702767819166,7123083
0.0,0.0,0.0,6836801
0.0,0.0,0.0,7161737
0.0,0.0,0.0,6817966
0.0,0.0,0.0,6857424
0.349887609482,0.313049554825,0.337062865496,6940037
0.0,0.0,0.0,6975215
0.0,0.0,0.0,6846849
0.968470096588,0.0295322313905,0.00199768110178,7197182
0.0,0.0,0.0,6823079
0.0,0.0,0.0,7213816
0.0,0.0,0.0,7101319
0.0,0.0,0.0,7188008
0.0,0.0,0.0,7188010
0.0,0.0,0.0,7223027
0.0,0.0,0.0,7206424
0.0,0.0,0.0,7139175
0.0,0.0,0.0,6886580
0.0,0.0,0.0,7207430
0.0,0.0,0.0,7197170
0.0,0.0,0.0,7161773
0.0,0.0,0.0,7161759
0.0,0.0,0.0,7206425
0.0,0.0,0.0,7161834
0.0,0.0,0.0,7139171
0.695124566555,0.232522875071,0.0723525881767,7206435
0.0,0.0,0.0,7197147
0.0,0.0,0.0,7223099
0.0,0.0,0.0,7123060
0.0,0.0,0.0,7044787
0.0,0.0,0.0,7114873
0.0,0.0,0.0,6981884
0.0,0.0,0.0,6972725
0.0,0.0,0.0,7077941
0.0,0.0,0.0,7040930
0.0,0.0,0.0,7040896
0.0,0.0,0.0,7040857
0.0,0.0,0.0,7077930
0.0,0.0,0.0,6966662
0.0,0.0,0.0,7077938
0.0,0.0,0.0,6972316
0.0,0.0,0.0,6972783
0.631357312202,0.231549173594,0.137093529105,7004541
0.690415680408,0.260025471449,0.0495588667691,6955328
0.0,0.0,0.0,6981882
0.0,0.0,0.0,7021113
0.0,0.0,0.0,6981862
0.0,0.0,0.0,6981864
0.0,0.0,0.0,6955211
0.0,0.0,0.0,7015183
0.0,0.0,0.0,6955287
0.0,0.0,0.0,6995232
0.0,0.0,0.0,6972782
0.0,0.0,0.0,6981871
0.0,0.0,0.0,7021118
0.0,0.0,0.0,6823071
0.0,0.0,0.0,6875126
0.0,0.0,0.0,6904238
0.0,0.0,0.0,6909883
0.0,0.0,0.0,6875159
0.0,0.0,0.0,7206456
0.0,0.0,0.0,6940031
0.0,0.0,0.0,7228248
0.0,0.0,0.0,6870087
0.0,0.0,0.0,6817953
0.0,0.0,0.0,6912967
0.0,0.0,0.0,6884388
0.0,0.0,0.0,6839297
0.781073391438,0.201326087117,0.0176005251706,7226696
0.0,0.0,0.0,7110065
0.0,0.0,0.0,7132178
0.0,0.0,0.0,7131692
0.0,0.0,0.0,7209989
0.0,0.0,0.0,7069955
0.0,0.0,0.0,7099083
0.0,0.0,0.0,7111147
0.0,0.0,0.0,7110126
0.0,0.0,0.0,7132553
0.0,0.0,0.0,7049720
0.0,0.0,0.0,7131751
0.0,0.0,0.0,7024345
0.0,0.0,0.0,7076577
0.0,0.0,0.0,7072228
0.764402925968,0.215278729796,0.0203183349222,7226816
0.0,0.0,0.0,6955091
0.0,0.0,0.0,7210075
0.0,0.0,0.0,7154868
0.0,0.0,0.0,6940633
0.0,0.0,0.0,7223815
0.0,0.0,0.0,7208237
0.0,0.0,0.0,7219021
0.0,0.0,0.0,7058311
0.0,0.0,0.0,7021793
0.0,0.0,0.0,7027983
0.0,0.0,0.0,7041211
0.994161903858,0.00564351817593,0.000194552587345,7022887
0.0,0.0,0.0,6952828
0.0,0.0,0.0,7051666
0.525965869427,0.321510702372,0.152523413301,7058463
0.0,0.0,0.0,6967793
0.0,0.0,0.0,6945840
0.0,0.0,0.0,6901980
0.0,0.0,0.0,6901276
0.0,0.0,0.0,6881778
0.79610991478,0.193139895797,0.010750205256,6902813
0.0,0.0,0.0,6901300
0.0,0.0,0.0,7056580
0.0,0.0,0.0,6902333
0.0,0.0,0.0,6902443
0.0,0.0,0.0,6821661
0.0,0.0,0.0,6901147
0.0,0.0,0.0,7184814
0.0,0.0,0.0,7185088
0.593616843224,0.367726534605,0.038656629622,7195313
0.0,0.0,0.0,7181997
0.0,0.0,0.0,7181899
0.723932027817,0.267347633839,0.00872033182532,7181956
0.0,0.0,0.0,6987192
0.0,0.0,0.0,7195258
0.0,0.0,0.0,7194006
0.299575090408,0.535252273083,0.165172591805,7181835
0.789175868034,0.194143623114,0.0166805032641,7193992
0.0,0.0,0.0,7193966
0.776211321354,0.206224367023,0.017564304173,7194984
0.0,0.0,0.0,7060866
0.468805760145,0.362106859684,0.16908736527,7079069
0.0,0.0,0.0,6901272
0.0,0.0,0.0,6922271
0.0,0.0,0.0,7207809
0.0,0.0,0.0,7079496
0.0,0.0,0.0,6921715
0.0,0.0,0.0,7194778
0.0,0.0,0.0,6820804
0.0,0.0,0.0,6902557
0.733255565166,0.238575413823,0.0281690489501,6922288
0.0,0.0,0.0,6935960
0.0,0.0,0.0,6900120
0.0,0.0,0.0,6919046
0.0,0.0,0.0,6814826
0.0,0.0,0.0,6905199
0.775066971779,0.19648514688,0.0284478794783,7065003
0.0,0.0,0.0,6842559
0.0,0.0,0.0,6904926
0.0,0.0,0.0,6885853
0.712251067162,0.271352440119,0.016396459192,6830430
0.0,0.0,0.0,7096094
0.0,0.0,0.0,7010237
0.0,0.0,0.0,6981950
0.0,0.0,0.0,7002400
0.0,0.0,0.0,6988567
0.307628512383,0.377445757389,0.314925730228,6982541
0.0,0.0,0.0,6974763
0.0,0.0,0.0,7052300
0.0,0.0,0.0,7098395
0.0,0.0,0.0,7076895
0.0,0.0,0.0,7080513
0.438031494617,0.373919218779,0.188049286604,6813903
0.0,0.0,0.0,6919165
0.0,0.0,0.0,6842610
0.0,0.0,0.0,6899317
0.0,0.0,0.0,6847011
0.0,0.0,0.0,6864671
0.0,0.0,0.0,7070496
0.0,0.0,0.0,7146381
0.0,0.0,0.0,6866369
0.0,0.0,0.0,6893590
0.0,0.0,0.0,6824771
0.0,0.0,0.0,7115934
0.748762071133,0.203969419003,0.0472684949636,6830456
0.785727679729,0.199434250593,0.014838074334,6858089
0.0,0.0,0.0,6936659
0.0,0.0,0.0,7113703
0.898826599121,0.0997054353356,0.00146797555499,7123457
0.0,0.0,0.0,6954470
0.0,0.0,0.0,7124762
0.0,0.0,0.0,7115709
0.0,0.0,0.0,7135872
0.0,0.0,0.0,7136637
0.0,0.0,0.0,7113849
0.65360212326,0.280268400908,0.0661295205355,7118702
0.0,0.0,0.0,7113090
0.0,0.0,0.0,7164513
0.0,0.0,0.0,7130949
0.0,0.0,0.0,7090135
0.525531589985,0.409893929958,0.0645745098591,6971974
0.0,0.0,0.0,7090547
0.0,0.0,0.0,7057538
0.0,0.0,0.0,7154438
0.0,0.0,0.0,7063796
0.0,0.0,0.0,7012233
0.0,0.0,0.0,7027933
0.399848133326,0.431111812592,0.169040068984,7058044
0.0,0.0,0.0,7059001
0.0,0.0,0.0,6999566
0.0,0.0,0.0,7028931
0.0,0.0,0.0,6974340
0.0,0.0,0.0,7029244
0.0,0.0,0.0,6989369
0.0,0.0,0.0,7043088
0.901598930359,0.0863975137472,0.0120035782456,6989244
0.684410512447,0.274121016264,0.0414684452116,7029847
0.0,0.0,0.0,7047005
0.0,0.0,0.0,6989114
0.0,0.0,0.0,6989544
0.0,0.0,0.0,7042727
0.0,0.0,0.0,6893508
0.0,0.0,0.0,7081792
0.0,0.0,0.0,6848933
0.569301187992,0.290146917105,0.140551924706,6871177
0.590789616108,0.253773450851,0.155436888337,7208337
0.0,0.0,0.0,6829625
0.0,0.0,0.0,6863617
0.928664267063,0.0705584362149,0.000777296314482,7197078
0.0,0.0,0.0,6909830
0.0,0.0,0.0,7107150
0.947601377964,0.0486077256501,0.00379090197384,7179754
0.0,0.0,0.0,7040794
0.720112681389,0.242818698287,0.0370686464012,7225609
0.0,0.0,0.0,6999092
0.0,0.0,0.0,6987636
0.0,0.0,0.0,6961889
0.0,0.0,0.0,6961886
0.0,0.0,0.0,6909874
0.0,0.0,0.0,6828306
0.0,0.0,0.0,6909831
0.0,0.0,0.0,6821958
0.0,0.0,0.0,6889741
0.0,0.0,0.0,6843943
0.0,0.0,0.0,7019382
0.0,0.0,0.0,6907175
0.935058951378,0.0640599429607,0.000881083775312,6829044
0.0,0.0,0.0,6837386
0.0,0.0,0.0,6842224
0.0,0.0,0.0,6898727
0.0,0.0,0.0,6899425
0.0,0.0,0.0,6829607
0.0,0.0,0.0,6905864
0.0,0.0,0.0,6889562
0.0,0.0,0.0,6929790
0.0,0.0,0.0,6871772
0.0,0.0,0.0,7044702
0.634218037128,0.280501306057,0.0852806717157,6899401
0.0,0.0,0.0,6856032
0.0,0.0,0.0,6842128
0.0,0.0,0.0,6889563
0.0,0.0,0.0,6888943
0.0,0.0,0.0,6855117
0.0,0.0,0.0,6930583
0.0,0.0,0.0,6890226
0.900565385818,0.0934059247375,0.00602871272713,6906273
0.0,0.0,0.0,7175664
0.0,0.0,0.0,7047455
0.0,0.0,0.0,6820439
0.784162998199,0.206398651004,0.00943837314844,6889443
0.966385066509,0.0328095182776,0.000805397634394,6924794
0.0,0.0,0.0,6911196
0.0,0.0,0.0,6815103
0.0,0.0,0.0,6910604
0.671337485313,0.272896528244,0.0557660087943,7176117
0.0,0.0,0.0,7175666
0.632636368275,0.245955914259,0.121407739818,7118556
0.0,0.0,0.0,7175297
0.0,0.0,0.0,6985690
0.0,0.0,0.0,7118472
0.0,0.0,0.0,6982325
0.591564297676,0.289129674435,0.119306027889,6979434
0.0,0.0,0.0,6963243
0.0,0.0,0.0,6999657
0.0,0.0,0.0,7071122
0.924711406231,0.0739291086793,0.00135947880335,7058616
0.0,0.0,0.0,7059333
0.667687118053,0.277221083641,0.055091816932,7042969
0.0,0.0,0.0,7069568
0.0,0.0,0.0,6961538
0.995477259159,0.00432274583727,0.000199970090762,6962145
0.0,0.0,0.0,6978385
0.0,0.0,0.0,7002112
0.58831012249,0.259349524975,0.152340352535,7041292
0.0,0.0,0.0,7042462
0.0,0.0,0.0,7011942
0.0,0.0,0.0,6962123
0.0,0.0,0.0,7069178
0.0,0.0,0.0,7000813
0.0,0.0,0.0,7058867
0.0,0.0,0.0,7042689
0.0,0.0,0.0,7082076
0.0,0.0,0.0,6999753
0.0,0.0,0.0,6990165
0.696160435677,0.26136803627,0.0424715653062,7069994
0.649850130081,0.274004906416,0.0761449635029,6983187
0.0,0.0,0.0,7069280
0.0,0.0,0.0,7015805
0.0,0.0,0.0,7058194
0.0,0.0,0.0,6906091
0.0,0.0,0.0,6929445
0.0,0.0,0.0,7047032
0.0,0.0,0.0,6838118
0.0,0.0,0.0,6899747
0.0,0.0,0.0,6821264
0.0,0.0,0.0,6855650
0.0,0.0,0.0,6894237
0.0,0.0,0.0,6899935
0.0,0.0,0.0,6854923
0.0,0.0,0.0,6900414
0.0,0.0,0.0,6888834
0.0,0.0,0.0,6906455
0.0,0.0,0.0,6975864
0.0,0.0,0.0,6906364
0.0,0.0,0.0,6893245
0.894570529461,0.0974787697196,0.00795069430023,6930278
0.0,0.0,0.0,6925300
0.0,0.0,0.0,6857707
0.0,0.0,0.0,6941664
0.0,0.0,0.0,6829915
0.0,0.0,0.0,6829332
0.0,0.0,0.0,6864925
0.0,0.0,0.0,7207931
0.0,0.0,0.0,6971174
0.0,0.0,0.0,7164147
0.651862919331,0.291501790285,0.0566353276372,7207639
0.770908296108,0.205052867532,0.0240388233215,7175660
0.718528866768,0.227618977427,0.053852185607,7230653
0.0,0.0,0.0,7130482
0.0,0.0,0.0,7123275
0.0,0.0,0.0,7229948
0.0,0.0,0.0,7190891
0.0,0.0,0.0,7129878
0.0,0.0,0.0,7130744
0.682982087135,0.281997829676,0.0350200645626,6992191
0.0,0.0,0.0,7175565
0.0,0.0,0.0,7119542
0.873893141747,0.125427216291,0.000679666525684,7141160
0.0,0.0,0.0,6971823
0.0,0.0,0.0,7028868
0.0,0.0,0.0,6978437
0.831805825233,0.161880671978,0.00631351675838,7023423
0.0,0.0,0.0,6989159
0.756416022778,0.220543444157,0.023040516302,6988038
0.0,0.0,0.0,7005694
0.0,0.0,0.0,7072773
0.0,0.0,0.0,7023359
0.0,0.0,0.0,7108815
0.0,0.0,0.0,7022205
0.0,0.0,0.0,6994038
0.0,0.0,0.0,7023259
0.0,0.0,0.0,6962898
0.0,0.0,0.0,7036268
0.655075609684,0.257099926472,0.0878244787455,7057879
0.0,0.0,0.0,7036820
0.0,0.0,0.0,7021733
0.0,0.0,0.0,7627749
0.0,0.0,0.0,7054774
0.0,0.0,0.0,7037741
0.0,0.0,0.0,6924737
0.885197222233,0.114398740232,0.000404053658713,6875548
0.694214761257,0.261501401663,0.0442838408053,6838698
0.0,0.0,0.0,6842426
0.0,0.0,0.0,6830768
0.0,0.0,0.0,6946473
0.0,0.0,0.0,6915492
0.0,0.0,0.0,7115011
0.0,0.0,0.0,7205263
0.0,0.0,0.0,7075469
0.0,0.0,0.0,7230291
0.799189209938,0.183607131243,0.0172036737204,7207952
0.790063619614,0.196955159307,0.0129812220111,7119816
0.0,0.0,0.0,7023091
0.0,0.0,0.0,7042489
0.0,0.0,0.0,6955520
0.0,0.0,0.0,6845671
0.940029203892,0.0573422573507,0.00262856157497,6853168
0.0,0.0,0.0,7225728
0.940002322197,0.0550747811794,0.00492291385308,7163710
0.0,0.0,0.0,7026676
0.0,0.0,0.0,7205487
0.733901679516,0.186166003346,0.0799323394895,7131503
0.0,0.0,0.0,7163697
0.0,0.0,0.0,7176847
0.0,0.0,0.0,7104090
0.0,0.0,0.0,7164003
0.476998627186,0.330834716558,0.192166656256,6990623
0.0,0.0,0.0,7001736
0.0,0.0,0.0,6980151
0.0,0.0,0.0,7120401
0.0,0.0,0.0,7044691
0.426152229309,0.379277318716,0.194570451975,6827297
0.0,0.0,0.0,6913074
0.0,0.0,0.0,7163874
0.0,0.0,0.0,7164211
0.0,0.0,0.0,6969731
0.0,0.0,0.0,6931655
0.0,0.0,0.0,6918988
0.0,0.0,0.0,6919616
0.0,0.0,0.0,6861213
0.0,0.0,0.0,6922056
0.0,0.0,0.0,6993913
0.0,0.0,0.0,6862061
0.0,0.0,0.0,6922459
0.0,0.0,0.0,6921386
0.0,0.0,0.0,6860466
0.0,0.0,0.0,6918635
0.0,0.0,0.0,6919623
0.0,0.0,0.0,6867494
0.0,0.0,0.0,6921574
0.676112174988,0.312596410513,0.0112914117053,6919007
0.0,0.0,0.0,7110722
0.0,0.0,0.0,7030196
0.439726322889,0.38035005331,0.1799236238,6921706
0.0,0.0,0.0,7200298
0.0,0.0,0.0,6861301
0.0,0.0,0.0,6867541
0.0,0.0,0.0,6844720
0.0,0.0,0.0,6861465
0.0,0.0,0.0,7233179
0.0,0.0,0.0,7137026
0.0,0.0,0.0,7132515
0.555832803249,0.348327666521,0.0958395376801,7148820
0.0,0.0,0.0,6967396
0.0,0.0,0.0,7201329
0.0,0.0,0.0,7099406
0.0,0.0,0.0,7105056
0.0,0.0,0.0,7232761
0.726031899452,0.25007712841,0.0238909944892,7110188
0.0,0.0,0.0,7233248
0.0,0.0,0.0,7200837
0.660379290581,0.323170989752,0.0164497289807,7099754
0.0,0.0,0.0,6980464
0.768502652645,0.209575012326,0.0219223219901,7002200
0.0,0.0,0.0,7021789
0.553080737591,0.357077687979,0.0898415520787,7052051
0.0,0.0,0.0,7031418
0.0,0.0,0.0,6985684
0.0,0.0,0.0,6985670
0.676034808159,0.310537576675,0.0134276198223,6984027
0.0,0.0,0.0,7033004
0.0,0.0,0.0,6990958
0.0,0.0,0.0,7032345
0.0,0.0,0.0,7013604
0.0,0.0,0.0,7200708
0.0,0.0,0.0,7007341
0.0,0.0,0.0,7013446
0.0,0.0,0.0,7031198
0.0,0.0,0.0,7032136
0.0,0.0,0.0,7105299
0.0,0.0,0.0,6991176
0.0,0.0,0.0,7032832
0.0,0.0,0.0,7033192
0.0,0.0,0.0,6991514
0.0,0.0,0.0,7032063
0.0,0.0,0.0,7098541
0.0,0.0,0.0,7071283
0.0,0.0,0.0,6984040
0.182165727019,0.494967997074,0.322866261005,7110880
0.0,0.0,0.0,7200308
0.623776078224,0.305393308401,0.0708305984735,6984846
0.0,0.0,0.0,7031079
0.0,0.0,0.0,7032066
0.0,0.0,0.0,6861744
0.0,0.0,0.0,6919416
0.0,0.0,0.0,6920468
0.0,0.0,0.0,6922475
0.954831063747,0.0447998344898,0.000369106011931,7217775
0.0,0.0,0.0,7125113
0.0,0.0,0.0,6861564
0.0,0.0,0.0,6868208
0.0,0.0,0.0,6861688
0.0,0.0,0.0,7200765
0.0,0.0,0.0,6868085
0.0,0.0,0.0,6919001
0.0,0.0,0.0,6831405
0.0,0.0,0.0,7137278
0.0,0.0,0.0,6898722
0.0,0.0,0.0,6814951
0.0,0.0,0.0,6989379
0.0,0.0,0.0,6820331
0.643753349781,0.267126053572,0.0891205742955,6901752
0.0,0.0,0.0,6881646
0.0,0.0,0.0,6830414
0.0,0.0,0.0,6924359
0.0,0.0,0.0,6821083
0.0,0.0,0.0,6821136
0.0,0.0,0.0,6870534
0.419300377369,0.340631812811,0.24006780982,6813491
0.0,0.0,0.0,6828859
0.0,0.0,0.0,7061976
0.0,0.0,0.0,7164610
0.0,0.0,0.0,7154182
0.0,0.0,0.0,7214152
0.711039960384,0.276837825775,0.012122200802,7177997
0.0,0.0,0.0,7180407
0.0,0.0,0.0,7230334
0.0,0.0,0.0,6968546
0.0,0.0,0.0,7115282
0.648489832878,0.265408605337,0.0861015245318,6983446
0.0,0.0,0.0,6979418
0.0,0.0,0.0,7203495
0.394665807486,0.366708159447,0.238626033068,7083196
0.0,0.0,0.0,6967756
0.0,0.0,0.0,7005088
0.0,0.0,0.0,6955718
0.490897655487,0.361382991076,0.147719368339,7064005
0.0,0.0,0.0,6883554
0.0,0.0,0.0,6899612
0.0,0.0,0.0,6889318
0.0,0.0,0.0,6872372
0.376502364874,0.354333609343,0.269164025784,6870877
0.0,0.0,0.0,7133075
0.0,0.0,0.0,6830585
0.0,0.0,0.0,6900112
0.0,0.0,0.0,6828970
0.638453066349,0.338550627232,0.0229962915182,6899159
0.0,0.0,0.0,6945066
0.0,0.0,0.0,6901891
0.0,0.0,0.0,6857819
0.820786356926,0.162364900112,0.0168487355113,7160513
0.816115558147,0.177745774388,0.00613869866356,7121390
0.0,0.0,0.0,7159059
0.61937558651,0.318232476711,0.0623919181526,7015489
0.0,0.0,0.0,7193824
0.0,0.0,0.0,7160052
0.0,0.0,0.0,7170391
0.578620254993,0.338287472725,0.0830922797322,7121273
0.0,0.0,0.0,6946217
0.0,0.0,0.0,6902176
0.637312352657,0.301357924938,0.0613297484815,6858885
0.0,0.0,0.0,6866707
0.0,0.0,0.0,6900933
0.0,0.0,0.0,7160301
0.0,0.0,0.0,7011385
0.0,0.0,0.0,6946015
0.0,0.0,0.0,6858850
0.0,0.0,0.0,6830996
0.0,0.0,0.0,6829776
0.0,0.0,0.0,7162079
0.328334391117,0.422911524773,0.24875408411,6945948
0.0,0.0,0.0,6830069
0.0,0.0,0.0,6945539
0.0,0.0,0.0,7185383
0.0,0.0,0.0,6829894
0.0,0.0,0.0,7154804
0.0,0.0,0.0,6828745
0.0,0.0,0.0,6829476
0.0,0.0,0.0,6830802
0.0,0.0,0.0,6946475
0.0,0.0,0.0,7162824
0.0,0.0,0.0,7096868
0.492505729198,0.36971193552,0.137782350183,7102918
0.80361700058,0.187775984406,0.0086070029065,7102620
0.80361700058,0.187775984406,0.0086070029065,7217731
0.0,0.0,0.0,7183545
0.0,0.0,0.0,7026921
0.0,0.0,0.0,7173222
0.0,0.0,0.0,7188245
0.0,0.0,0.0,7162674
0.0,0.0,0.0,7102448
0.0,0.0,0.0,7162008
0.0,0.0,0.0,7103128
0.0,0.0,0.0,7218111
0.0,0.0,0.0,7162314
0.0,0.0,0.0,7102980
0.0,0.0,0.0,7102560
0.0,0.0,0.0,6965866
0.0,0.0,0.0,7224052
0.0,0.0,0.0,7218816
0.0,0.0,0.0,7162012
0.0,0.0,0.0,7102537
0.0,0.0,0.0,7000339
0.0,0.0,0.0,7001314
0.0,0.0,0.0,6999872
0.0,0.0,0.0,7070775
0.0,0.0,0.0,7162781
0.0,0.0,0.0,7000426
0.0,0.0,0.0,7103439
0.0,0.0,0.0,7057833
0.0,0.0,0.0,7000683
0.0,0.0,0.0,7221152
0.0,0.0,0.0,7000764
0.0,0.0,0.0,7070171
0.0,0.0,0.0,7037694
0.625220656395,0.31874743104,0.0560318864882,6999413
0.0,0.0,0.0,7070757
0.0,0.0,0.0,7001389
0.42103856802,0.427536159754,0.151425287127,7162397
0.0,0.0,0.0,6828543
0.0,0.0,0.0,6969090
0.0,0.0,0.0,6882507
0.834758400917,0.163165152073,0.0020764733199,6830261
0.0,0.0,0.0,7162163
0.0,0.0,0.0,6829424
0.0,0.0,0.0,6947051
0.0,0.0,0.0,6821866
0.0,0.0,0.0,6859234
0.79518198967,0.183907732368,0.020910281688,7205199
0.0,0.0,0.0,6828734
0.0,0.0,0.0,6858366
0.0,0.0,0.0,7037754
0.0,0.0,0.0,6859711
0.0,0.0,0.0,6858298
0.0,0.0,0.0,6859612
0.0,0.0,0.0,6858979
0.0,0.0,0.0,7230041
0.77558618784,0.209884658456,0.0145291471854,6825232
0.0,0.0,0.0,6843475
0.0,0.0,0.0,7175488
0.0,0.0,0.0,7145720
0.0,0.0,0.0,6860035
0.0,0.0,0.0,7018588
0.0,0.0,0.0,7184907
0.0,0.0,0.0,6824873
0.683528661728,0.251198649406,0.0652726963162,7190643
0.898599088192,0.100215166807,0.00118573394138,6820627
0.0,0.0,0.0,7205100
0.0,0.0,0.0,7230759
0.902095079422,0.0965885594487,0.00131637009326,7180152
0.851394951344,0.135459437966,0.0131456162781,7203740
0.0,0.0,0.0,7169307
0.0,0.0,0.0,7145064
0.0,0.0,0.0,7029451
0.0,0.0,0.0,7204335
0.958099961281,0.0403848364949,0.00151517544873,7197994
0.0,0.0,0.0,7109469
0.525234043598,0.332947969437,0.141818001866,7191367
0.0,0.0,0.0,7167215
0.0,0.0,0.0,7109472
0.653549075127,0.267198204994,0.0792526975274,7145155
0.6412935853,0.271804481745,0.0869019255042,7203550
0.709758996964,0.264882862568,0.0253581218421,7204053
0.0,0.0,0.0,7088910
0.0,0.0,0.0,7008146
0.0,0.0,0.0,7088271
0.0,0.0,0.0,7140670
0.657969713211,0.260797381401,0.0812328979373,7203448
0.0,0.0,0.0,7229703
0.726689994335,0.257389485836,0.0159205384552,7139637
0.0,0.0,0.0,7141422
0.781711101532,0.202999591827,0.0152893122286,7190526
0.0,0.0,0.0,7199299
0.0,0.0,0.0,7145232
0.769193768501,0.209748283029,0.0210579410195,7124170
0.0,0.0,0.0,7019057
0.0,0.0,0.0,7089083
0.0,0.0,0.0,7203425
0.970352888107,0.0290129836649,0.000634146737866,7124750
0.0,0.0,0.0,7228929
0.80008661747,0.18348775804,0.0164256412536,7120257
0.0,0.0,0.0,7182098
0.0,0.0,0.0,7205163
0.0,0.0,0.0,7140859
0.0,0.0,0.0,7203993
0.0,0.0,0.0,7230703
0.0,0.0,0.0,6952227
0.883188545704,0.110564246774,0.00624719914049,7157301
0.843229651451,0.152208864689,0.00456150900573,7157252
0.0,0.0,0.0,7125465
0.0,0.0,0.0,7158203
0.0,0.0,0.0,6974411
0.0,0.0,0.0,7006603
0.0,0.0,0.0,7048076
0.0,0.0,0.0,7042970
0.0,0.0,0.0,7188486
0.630276918411,0.336214065552,0.0335090383887,7052720
0.0,0.0,0.0,7009817
0.611845076084,0.309811770916,0.0783431529999,6989981
0.0,0.0,0.0,6999827
0.0,0.0,0.0,6973788
0.0,0.0,0.0,7041728
0.0,0.0,0.0,7027898
0.0,0.0,0.0,7006179
0.0,0.0,0.0,6973567
0.0,0.0,0.0,7043078
0.0,0.0,0.0,7004671
0.0,0.0,0.0,7064611
0.0,0.0,0.0,7067319
0.0,0.0,0.0,7011842
0.0,0.0,0.0,7071163
0.0,0.0,0.0,7011250
0.0,0.0,0.0,6999995
0.0,0.0,0.0,6990128
0.0,0.0,0.0,7064334
0.0,0.0,0.0,7029850
0.0,0.0,0.0,6972901
0.0,0.0,0.0,7012763
0.0,0.0,0.0,6964677
0.0,0.0,0.0,6902181
0.0,0.0,0.0,7124193
0.0,0.0,0.0,6982668
0.0,0.0,0.0,7063788
0.0,0.0,0.0,6964787
0.0,0.0,0.0,7063761
0.0,0.0,0.0,7063005
0.0,0.0,0.0,7052048
0.0,0.0,0.0,6989780
0.835543632507,0.158685415983,0.00577094685286,6994066
0.0,0.0,0.0,6988004
0.0,0.0,0.0,7064057
0.0,0.0,0.0,6996050
0.0,0.0,0.0,7002458
0.0,0.0,0.0,7051963
0.0,0.0,0.0,6990089
0.0,0.0,0.0,6983542
0.0,0.0,0.0,6974560
0.0,0.0,0.0,7230796
0.0,0.0,0.0,7229242
0.684383034706,0.239740312099,0.0758766457438,6825058
0.92597848177,0.0701206326485,0.00390091491863,6849033
0.0,0.0,0.0,6844244
0.0,0.0,0.0,6847954
