listing_id,high,medium,low
6911219,0.296490038,0.351472375,0.3520375855
6820996,0.0990059355,0.335906982,0.5650870835
6823126,0.019196522,0.086800657,0.894002818
6828980,0.0306174995,0.214992548,0.754389954
6929184,0.042843091,0.2751135545,0.6820433575
6820139,0.0317425685,0.213672392,0.754585039
6909930,0.218855216,0.41869571,0.362449074
6924659,0.0115463405,0.1144482565,0.874005402
7123573,0.010743577,0.0444909445,0.9447654765
7108799,0.0171490555,0.2536025325,0.7292484205
6836931,0.0147547035,0.119813147,0.8654321525
6891814,0.017188204,0.1477969035,0.8350148915
6828675,0.0196675655,0.1697832485,0.810549187
7139342,0.0128577265,0.069853037,0.917289241
7101431,0.0444857335,0.168618214,0.7868960505
7134375,0.006684844,0.0604047315,0.932910422
7134396,0.031154443,0.248351918,0.7204936455
7102114,0.042130734,0.1807230175,0.7771462485
7175054,0.0923184205,0.2215173305,0.6861642455
7095664,0.0425477935,0.16272939,0.7947228125
7222482,0.0455080365,0.2808359095,0.67365606
7174958,0.040975056,0.2364633775,0.722561564
7134577,0.0154751575,0.096773328,0.887751513
6984731,0.0212301775,0.142027881,0.836741936
7062542,0.0108473565,0.080077739,0.9090749
7010072,0.0229917585,0.1907355805,0.7862726645
7046988,0.015540578,0.0651117125,0.919347718
7062499,0.007685477,0.0557413285,0.936573197
7057511,0.0065648045,0.03356696,0.959868229
7074158,0.042745927,0.2660342055,0.691219868
7078118,0.103208736,0.289869673,0.6069215925
7209955,0.066037732,0.3402848665,0.593677396
7051498,0.007504384,0.038905192,0.953590429
7040821,0.022973739,0.1772191525,0.799807104
7009844,0.0466175345,0.243124491,0.7102579805
7046512,0.016279804,0.0780156995,0.905704495
6977715,0.015053866,0.07509303,0.909853103
7036216,0.0297049335,0.260626269,0.7096687915
7046378,0.014424564,0.0569333395,0.928642093
7036090,0.073520403,0.2163339705,0.7101456265
7073700,0.0190109595,0.164569643,0.816419398
6924455,0.009586301,0.0627249235,0.927688772
7162257,0.0135305735,0.193152615,0.793316815
6905323,0.005674062,0.0255673175,0.968758616
6929243,0.051673862,0.282545798,0.665780335
6929316,0.0515351985,0.283595185,0.664869619
6820123,0.017822455,0.0948519985,0.887325551
6939488,0.1187971545,0.2119885655,0.6692142805
6869690,0.0522373745,0.181294683,0.766467943
6928786,0.0327971345,0.150738097,0.81646478
6885322,0.0411269155,0.2681622975,0.690710788
6939622,0.017374255,0.096946125,0.885679627
6812339,0.057014833,0.1744040985,0.7685810705
7233652,0.042089832,0.234457479,0.723452689
6909642,0.024631925,0.1159120325,0.85945604
7187042,0.027623177,0.0442189245,0.928157913
6854413,0.149200709,0.178868667,0.671930627
6914630,0.0358411395,0.173552927,0.7906059365
6885078,0.0845301025,0.2510032755,0.6644666185
6835993,0.0952155055,0.315497454,0.589287042
6850670,0.5487389155,0.251121792,0.2001392965
6850671,0.089476935,0.3293711595,0.5811519095
6939435,0.020472176,0.100141369,0.8793864535
6928587,0.005543758,0.0186218185,0.97583442
7163923,0.006327445,0.126080443,0.8675921115
6836235,0.0542578405,0.2396651585,0.7060770005
6885427,0.096749728,0.1907213785,0.712528893
6850651,0.538164473,0.2505684965,0.2112670345
6928794,0.029968734,0.187859533,0.782171728
6939510,0.0284820965,0.155362182,0.816155714
6909339,0.030625925,0.146063837,0.8233102405
6939764,0.0103855505,0.0793577325,0.910256725
6909324,0.0308910495,0.1331121685,0.8359967825
6885201,0.032224287,0.1496243775,0.8181513325
6822579,0.01744735,0.0742995895,0.90825306
7147377,0.1161245595,0.576892219,0.3069832215
6835885,0.092142876,0.2563439135,0.651513209
6885286,0.0610139985,0.1380113305,0.8009746755
6822166,0.279876542,0.386597604,0.333525855
6812052,0.057014833,0.1744040985,0.7685810705
6929006,0.09897238,0.211079456,0.6899481615
6827845,0.1002290585,0.262900943,0.6368699985
6812424,0.052925209,0.18974183,0.7573329605
6812041,0.074975891,0.210782896,0.7142412135
7212034,0.025774167,0.1567292935,0.8174965385
6854153,0.044943873,0.202777109,0.7522790135
7097991,0.065516126,0.3812575555,0.5532263175
6885254,0.073457377,0.2306466535,0.6958959585
6928377,0.014858976,0.0702042755,0.914936753
6854197,0.035934264,0.1775705,0.786495235
6812345,0.1163894415,0.2364848815,0.647125671
7153719,0.028298933,0.13578027,0.8359207975
6840854,0.3466539865,0.3619284515,0.2914175655
6934449,0.010328494,0.047265283,0.9424062215
6921146,0.106507032,0.2682405565,0.6252524185
7087784,0.057014833,0.1744040985,0.7685810705
7222664,0.017094907,0.0872890535,0.8956160455
7098635,0.035947286,0.3048155195,0.6592371945
7156683,0.0061308995,0.126722177,0.867146921
7186400,0.0039442205,0.014833978,0.981221815
7114504,0.015564292,0.0659567295,0.9184790065
7114436,0.0169538315,0.129024724,0.854021444
7213044,0.0185847955,0.0928570755,0.8885581335
7156369,0.013517821,0.1751874385,0.8112947445
7156326,0.0816733045,0.2332715855,0.6850551185
7219829,0.0975817285,0.299686578,0.6027316835
7106367,0.1189865235,0.234232031,0.6467814435
7114557,0.018439871,0.120958429,0.8606017
7122476,0.241499207,0.2399642225,0.5185365735
7096653,0.027708825,0.244233674,0.7280575045
7087811,0.296646708,0.2091045955,0.494248695
7186773,0.014399708,0.088924343,0.896675951
7095284,0.038378064,0.116483249,0.845138681
7220232,0.0167610755,0.095656917,0.8875820085
7087803,0.041525551,0.1986479625,0.7598264815
7138357,0.024277191,0.116306483,0.859416329
7153878,0.0153629945,0.0985049285,0.886132075
7100679,0.113581951,0.2000561985,0.686361848
7156232,0.0163502935,0.091072002,0.8925777045
7087845,0.019811948,0.0853622965,0.8948257565
7204618,0.052892899,0.207437397,0.739669712
7114672,0.0802354625,0.203410883,0.716353663
7094614,0.0060992975,0.029534817,0.9643658875
7153760,0.079354991,0.190034962,0.730610041
7122851,0.091630862,0.26276041,0.6456087275
7196393,0.0935503515,0.216335412,0.6901142375
7166554,0.156630612,0.2367817695,0.6065876215
7153650,0.0219118155,0.0648476885,0.9132404885
7106678,0.018108525,0.0763733455,0.905518127
7094836,0.054360189,0.2502107015,0.6954291045
7186939,0.108891036,0.274330029,0.6167789405
7180161,0.1627433735,0.378896883,0.458359748
7122823,0.212720647,0.358805087,0.4284742635
7095021,0.027617937,0.142648978,0.829733084
7220055,0.0239466205,0.114129395,0.8619239925
7166126,0.0307454195,0.165241718,0.804012863
7156368,0.172302631,0.307383177,0.5203141925
7095222,0.13538859,0.3153293925,0.549282019
7220387,0.014655952,0.0854502275,0.899893827
7153700,0.013146612,0.017158222,0.969695146
7207729,0.1460202835,0.212402521,0.641577193
7138512,0.0807824965,0.2817352705,0.6374822275
7130842,0.0315378855,0.2530955565,0.7153665515
7220067,0.012676573,0.069752521,0.9175709145
7222712,0.022173612,0.121490056,0.856336335
7202821,0.0878280615,0.1722021165,0.739969819
7106213,0.1359086445,0.3616946865,0.502396668
7138319,0.0954773595,0.2255797985,0.678942845
7114508,0.0369735135,0.212973668,0.750052819
7153836,0.266073863,0.430439282,0.303486852
7153875,0.232361703,0.298562995,0.4690753005
7222742,0.008677891,0.0754649285,0.915857185
7156346,0.104581538,0.2355213395,0.6598971265
7151140,0.2223144335,0.504218754,0.273466817
7095294,0.041377919,0.202073166,0.7565489115
7219944,0.051367302,0.2403477785,0.7082849265
7187321,0.01794468,0.05903644,0.9230188825
7138704,0.1013645345,0.2320821605,0.666553311
7187461,0.014008627,0.074719716,0.911271663
7100637,0.0994179595,0.2470337365,0.653548307
7153803,0.025089433,0.105983281,0.8689272835
7186964,0.032250129,0.156948707,0.8108011675
7187588,0.013856615,0.083380064,0.9027633055
7222687,0.025399946,0.149137495,0.8254625575
7158635,0.0391698605,0.255026293,0.7058038475
7222813,0.0154365685,0.100062095,0.884501336
7179328,0.1529008155,0.247368929,0.599730255
7165953,0.040151381,0.1995933645,0.7602552545
7153729,0.0160160685,0.102345308,0.881638619
7217388,0.0202951515,0.1008403815,0.8788644625
7219769,0.0228337145,0.085874439,0.8912918475
7187096,0.012757508,0.0565735555,0.9306689315
7111780,0.012157757,0.0693757045,0.9184665325
7114520,0.0617556635,0.204825931,0.733418407
6998731,0.0382285965,0.177418062,0.7843533425
7148591,0.0031501655,0.038718849,0.9581309855
6992756,0.019255694,0.110745761,0.869998547
6992649,0.0198971315,0.141509516,0.8385933485
7034078,0.0898361115,0.30449984,0.6056640425
6961413,0.0378300075,0.178110369,0.784059618
7080813,0.006168467,0.043767233,0.950064304
7067516,0.017759531,0.11972087,0.8625196015
6972318,0.042010214,0.271252289,0.686737501
7034119,0.037104711,0.1392302845,0.8236650075
7067601,0.0520274715,0.2483931545,0.699579376
6954777,0.179166973,0.25513818,0.5656948455
7149400,0.001946502,0.0141471215,0.98390639
6998287,0.0217979855,0.1149398685,0.863262149
7040243,0.0653401485,0.227313893,0.7073459605
7034480,0.036752566,0.141078576,0.82216886
7051242,0.0615761365,0.2164487145,0.721975153
6984393,0.038081522,0.2527471605,0.7091713165
6984470,0.014273548,0.074383107,0.911343343
6965972,0.0728421965,0.204961598,0.7221962025
7020769,0.1081253645,0.215357948,0.676516691
7068379,0.031062093,0.066385837,0.902552072
7017926,0.0178519955,0.0968521605,0.8852958415
7088566,0.014729737,0.1546860425,0.830584221
6961653,0.0775567845,0.269686452,0.6527567595
7056494,0.0279518485,0.115736124,0.8563120315
7068820,0.0599547765,0.2231119855,0.716933242
7018015,0.029779668,0.159165623,0.811054707
6998113,0.016894511,0.1087903265,0.8743151685
7082901,0.0135152675,0.0621744335,0.924310306
6965689,0.0296131345,0.158142037,0.812244825
7081200,0.0328756065,0.2414747355,0.7256496545
6961248,0.029868986,0.1713907785,0.798740236
7020683,0.070566851,0.2146404105,0.7147927505
7093347,0.0790892295,0.3306952915,0.590215484
7089994,0.0397029735,0.2679546795,0.6923423475
7081233,0.032456294,0.147677641,0.8198660635
6961560,0.030329474,0.1216446335,0.8480258995
6976888,0.1210214155,0.295369236,0.583609346
6972187,0.0915502005,0.2687540125,0.639695784
6976842,0.019110238,0.1228944295,0.857995333
7068739,0.026218888,0.1492324525,0.824548666
6965757,0.154816058,0.3286440355,0.516539913
7027059,0.016297092,0.1065990875,0.8771038205
7051452,0.3543719315,0.3494870405,0.296141027
7056623,0.013174864,0.1062458405,0.8805792925
7193046,0.050377741,0.342110455,0.6075118075
7056705,0.009842809,0.0716427585,0.9185144315
6984497,0.0274388245,0.1136973155,0.8588638575
7018063,0.0706538485,0.2090375695,0.720308578
7015042,0.073896447,0.248013688,0.678089863
6998766,0.0309720855,0.1772208245,0.791807091
7122447,0.0329300555,0.1959912815,0.7710786575
7026936,0.026735784,0.1290542525,0.8442099615
7082809,0.0115425445,0.066600799,0.9218566615
7080934,0.0794098375,0.241173476,0.6794166945
6976834,0.1210214155,0.295369236,0.583609346
7196466,0.059096871,0.2282685245,0.712634597
7056378,0.0266031425,0.2225101785,0.7508866825
6981460,0.1526286535,0.446829598,0.4005417525
6977136,0.043266026,0.1919925585,0.7647414145
7051326,0.0340459645,0.253705736,0.712248304
7153698,0.0116300015,0.074980669,0.9133893375
7034452,0.0554165415,0.2788689195,0.665714541
7027373,0.0294163955,0.1387154495,0.83186815
6972513,0.0404726505,0.187784069,0.771743277
7014757,0.1280494045,0.2700390835,0.6019115115
6981695,0.1069450005,0.340019335,0.5530356635
7125661,0.013465548,0.185561815,0.8009726375
6965905,0.0603778595,0.206457829,0.7331643095
6981513,0.170163673,0.2554683295,0.5743679935
6977315,0.1206582005,0.2519446975,0.627397103
7156313,0.0275693865,0.1448082095,0.827622405
7056620,0.042746395,0.151196251,0.8060573545
7114523,0.01790216,0.0717696765,0.9103281595
6961356,0.088660166,0.1701941245,0.741145714
6965737,0.040629156,0.14480617,0.814564681
6954783,0.088383319,0.257352512,0.6542641695
7056501,0.0237664415,0.14221841,0.8340151515
7159745,0.026624222,0.2818928965,0.691482889
7051266,0.0351673815,0.158252083,0.806580533
6972279,0.0680016605,0.2300685115,0.70192983
6965826,0.084665365,0.316237623,0.5990970105
7068819,0.0217106505,0.124876112,0.8534132385
6984391,0.2834684795,0.2707669375,0.4457645795
7068358,0.032194453,0.218182412,0.7496231335
7077622,0.083373828,0.2166223325,0.7000038405
6984394,0.0538046425,0.274806574,0.671388786
6998520,0.068155809,0.2551055705,0.6767386145
6977319,0.0263282835,0.1535688535,0.820102859
7121213,0.00745554,0.133246581,0.8592978785
7056704,0.012542006,0.069487406,0.917970576
6998542,0.0964504975,0.302754995,0.6007945095
7067598,0.016269733,0.0977423755,0.8859878875
7056400,0.02155773,0.1240500565,0.8543922105
7153620,0.0132694955,0.0699483895,0.9167821095
6954762,0.052155287,0.223649077,0.724195639
7003844,0.166629843,0.3365659675,0.49680419
6977310,0.037277544,0.224753767,0.737968683
7018069,0.1392212435,0.372465408,0.4883133515
7068720,0.038346105,0.2059676875,0.7556862105
7116105,0.001176534,0.0133291025,0.9854943495
6981325,0.0290977825,0.177667057,0.7932351595
7082998,0.11399814,0.216969232,0.669032622
6961772,0.143572271,0.207239074,0.649188655
7014671,0.028680028,0.130824137,0.840495835
6998289,0.0765902695,0.2763075685,0.647102159
7186906,0.030193577,0.1262926505,0.843513764
6981437,0.0252996685,0.1484931415,0.826207189
6966078,0.137281591,0.3260090515,0.5367093635
7067834,0.0972078665,0.3119894915,0.590802636
6984430,0.13529314,0.257313321,0.6073935335
7129325,0.062593123,0.3609358295,0.5764710455
7020749,0.24595119,0.3172217005,0.436827111
7087767,0.094116172,0.1977869995,0.7080968265
7020519,0.015307405,0.085013567,0.899679027
7056557,0.04550937,0.225540448,0.7289501735
7027433,0.0269830855,0.141313193,0.831703723
6972207,0.0628319435,0.2365868255,0.70058123
7056449,0.074270703,0.213298416,0.7124308825
6998192,0.0179967215,0.0793877015,0.9026155805
7017937,0.041673833,0.1385236425,0.8198025195
7020840,0.026237648,0.1711836695,0.802578676
7229284,0.0227801525,0.3236186375,0.6536012115
7095171,0.133652561,0.3487088915,0.517638553
6812106,0.1028056615,0.37315503,0.5240393095
7138523,0.037015547,0.163167118,0.7998173365
6928836,0.125592019,0.339954677,0.534453303
6909111,0.2983543305,0.1343664545,0.567279219
7106332,0.0263460955,0.169817332,0.8038365755
6812504,0.0512993955,0.2739753995,0.674725208
6928853,0.1647702235,0.277712824,0.557516957
6854164,0.042531935,0.154393322,0.803074742
7100673,0.052848788,0.227617128,0.7195340805
7145262,0.0320279015,0.245527151,0.7224449435
6928977,0.1879016085,0.272245846,0.539852545
6928402,0.0282108335,0.138874647,0.8329145135
7106726,0.1182803605,0.2186450745,0.6630745645
6845443,0.1501022875,0.369935736,0.479961974
6920987,0.059404942,0.2491096,0.6914854615
6835810,0.3474732355,0.2194717445,0.4330550165
6914078,0.0356180795,0.176407258,0.787974664
6845439,0.217104527,0.3664300505,0.4164654195
6812050,0.037253701,0.230194102,0.7325521995
6939815,0.022573043,0.0798009055,0.897626056
7136989,0.0717876785,0.3353419585,0.592870367
7208830,0.201352744,0.43615539,0.3624918645
6928827,0.0062648575,0.0220130645,0.971722082
6909100,0.026311213,0.170071944,0.803616852
6923899,0.2674104585,0.3941353785,0.3384541665
6811990,0.030549191,0.1106798955,0.858770916
6909728,0.028328866,0.141898733,0.8297724005
6934579,0.1583547715,0.196292332,0.6453528915
6822653,0.0210365755,0.131577478,0.847385939
6854154,0.042625912,0.185325612,0.772048478
6928356,0.227827099,0.1978022595,0.5743706385
6854366,0.145065345,0.1899113645,0.6650232935
7204947,0.034055509,0.2695243855,0.696420104
6817589,0.050820688,0.2374482295,0.711731085
6914189,0.101831693,0.330294502,0.567873806
6812266,0.0544788965,0.2041519885,0.741369117
6939834,0.0121879155,0.075160015,0.912652069
6905685,0.0429193645,0.186520261,0.7705603695
6848290,0.115631393,0.1598763265,0.7244922815
6922774,0.1910383445,0.2344303625,0.5745312875
6852329,0.132768455,0.2247232625,0.6425082845
6876826,0.0326424945,0.1475797485,0.819777761
6876587,0.024400387,0.136831496,0.838768113
7219994,0.0115338565,0.1693036925,0.8191624465
6922735,0.110866897,0.213633116,0.675499982
7116326,0.104217918,0.166647226,0.729134854
7113281,0.074330311,0.2327972235,0.692872462
7146054,0.048785973,0.205565375,0.74564865
7052792,0.139223045,0.223117791,0.637659166
7019518,0.180616737,0.25497862,0.564404641
7157974,0.0656564905,0.343954589,0.590388916
7070348,0.066201425,0.157828699,0.7759698765
7005922,0.0429929955,0.1633899565,0.7936170525
7055511,0.070236092,0.268338181,0.6614257315
7154373,0.052626044,0.352080127,0.595293833
7005701,0.0577485555,0.2549459385,0.6873055145
7005709,0.134138595,0.227028065,0.6388333325
6919087,0.075472027,0.214534464,0.7099935135
6852258,0.0916039655,0.2501490365,0.6582470055
6848110,0.2071569795,0.184273032,0.60856999
6852397,0.0969923455,0.209442057,0.6935655985
6930806,0.0358456725,0.1785443885,0.785609942
6871366,0.0805121865,0.2139692725,0.7055185405
7146003,0.0503222355,0.2002775405,0.7494002235
6887000,0.080947356,0.2217107085,0.6973419315
7116572,0.072012996,0.289296528,0.638690475
6812181,0.035202714,0.150528432,0.814268852
6917401,0.150796679,0.342018199,0.507185119
6812216,0.0449507315,0.179854833,0.775194439
6944232,0.032591695,0.1235175655,0.843890741
6812466,0.0315160395,0.1484394465,0.820044514
6812257,0.0328414,0.184578953,0.7825796405
6812436,0.017795304,0.099760762,0.8824439315
6812584,0.0745294995,0.2057466125,0.719723887
6854610,0.0471915515,0.321225996,0.631582456
7141703,0.0502613615,0.3174364815,0.6323021495
7094991,0.0066036375,0.0677419045,0.9256544595
6886649,0.0460603925,0.374643457,0.579296152
7115718,0.0162450925,0.220252996,0.7635019075
7134216,0.0010954045,0.0122795025,0.9866250865
7135014,0.018606194,0.127065082,0.8543287215
6940291,0.0342564715,0.149282203,0.8164613285
6892932,0.0320316335,0.3621289075,0.6058394575
6848395,0.0229518415,0.2297642565,0.747283903
6948109,0.0638344105,0.3659535565,0.5702120415
6854868,0.0206129555,0.208911255,0.7704757925
6886360,0.029164493,0.274860942,0.6959745605
7102201,0.052351058,0.295102099,0.6525468485
6854907,0.026726606,0.241853416,0.7314199745
6925364,0.0273955675,0.239758716,0.7328457165
6829732,0.1865585195,0.451922481,0.3615190035
7136968,0.0129039035,0.175920477,0.811175615
7136137,0.0566690605,0.3387263945,0.604604544
7136427,0.0260327485,0.238733489,0.7352337585
7195758,0.021171696,0.1832499165,0.7955783765
7134270,0.0999426235,0.393154027,0.506903349
7164571,0.026141977,0.2433573065,0.730500721
7164915,0.1367091815,0.365281619,0.498009204
7204836,0.042798357,0.237044344,0.7201572965
7220790,0.0122220855,0.2017083715,0.786069544
7223803,0.0703283255,0.341753507,0.5879181705
7113815,0.069201799,0.4444536325,0.4863445705
7136510,0.0223287345,0.113657714,0.8640135545
7180155,0.1102198685,0.49868504,0.391095088
7220808,0.0556345495,0.2966445595,0.647720893
7134310,0.009921624,0.1184103715,0.8716680045
7136274,0.0327050115,0.2580024785,0.709292513
7198630,0.026959879,0.211425705,0.761614408
7221580,0.0599163745,0.322388133,0.6176954885
7230203,0.099321275,0.213407382,0.687271347
7224670,0.0555548225,0.3464437265,0.598001455
7136832,0.038933366,0.3045393815,0.6565272505
7135827,0.1367108275,0.365311504,0.4979776715
7124331,0.060174528,0.3777453185,0.56208015
7134102,0.028850623,0.29844465,0.672704735
7129935,0.037402123,0.2269653465,0.735632529
7205576,0.026568805,0.285708422,0.6877227735
7141690,0.0216947685,0.1650126585,0.8132925695
7136204,0.1136268795,0.412474356,0.473898761
7135171,0.0224706505,0.2426530925,0.734876256
7173670,0.0582550065,0.308059198,0.633685794
7177256,0.051746713,0.297542358,0.6507109295
7090419,0.0128043125,0.1191144755,0.8680812115
7158055,0.0227967755,0.250382014,0.7268212075
7135151,0.0550152765,0.372730133,0.5722545895
7208886,0.034679203,0.339525587,0.6257952045
7001005,0.038269745,0.279230923,0.682499335
6959443,0.073202542,0.359661382,0.567136074
6994013,0.1021080165,0.4517724545,0.4461195275
7070788,0.0607403305,0.331260305,0.6079993625
7069351,0.030275587,0.2662609195,0.703463493
7137318,0.0350256385,0.2724227645,0.6925515905
7229836,0.0413243265,0.3943763165,0.5642993635
7134106,0.069200994,0.444433151,0.4863658475
7030814,0.0167437395,0.1527282375,0.8305280295
7047822,0.0123358145,0.1208087455,0.8668554305
6996016,0.051881694,0.390741537,0.5573767685
7036362,0.0164528545,0.1870578755,0.796489265
6982163,0.12189784,0.439558023,0.438544139
6988048,0.032820504,0.32865894,0.6385205515
6994571,0.037401831,0.2269642695,0.7356338995
6993161,0.0275554655,0.25366772,0.71877681
7134283,0.0612655685,0.3263891515,0.612345281
7123233,0.0336723315,0.2589895665,0.7073381005
6953277,0.029895837,0.274178768,0.695925401
7071167,0.0174188885,0.2015323045,0.781048803
7079349,0.056409625,0.3251054605,0.618484911
7032792,0.099943522,0.3931547105,0.506901764
6983206,0.189459671,0.4148381565,0.3957021755
7000373,0.0194350745,0.17334988,0.8072150475
7031263,0.0292926555,0.2640879355,0.7066194135
7069990,0.0292923625,0.264087591,0.7066200505
6952860,0.03834419,0.283703459,0.6779523515
7033254,0.038344864,0.283702265,0.6779528635
7191323,0.0048347275,0.1426758305,0.852489445
6977991,0.108728072,0.424688657,0.466583269
7031604,0.0257812805,0.2176434605,0.7565752655
6964526,0.0135732575,0.1491838675,0.837242869
6996103,0.0951820385,0.3990272245,0.505790741
6983397,0.086215682,0.3707042945,0.5430800215
6885840,0.0982312655,0.3844271655,0.5173415675
6890463,0.1191905005,0.39231437,0.4884951355
7125246,0.0226489965,0.113420607,0.863930398
6904569,0.092879927,0.334968917,0.572151149
6886027,0.0196929575,0.197789658,0.782517383
7116771,0.044417199,0.22650868,0.7290741185
7217787,0.0179528095,0.1868836005,0.7951635885
6893688,0.030758221,0.277460832,0.6917809445
6828686,0.1671857795,0.449349904,0.3834643235
6873754,0.055938368,0.32267859,0.621383044
6894947,0.1840905715,0.3536424845,0.4622669435
6895139,0.1561425845,0.3983616885,0.4454957215
6919518,0.0243335435,0.126064966,0.8496014935
6895622,0.1309065225,0.4873614165,0.3817320635
7216422,0.0211478605,0.175158169,0.8036939745
6895678,0.035420006,0.247104441,0.717475556
7107596,0.007968791,0.131793518,0.860237694
6872912,0.289324954,0.408809159,0.3018658855
6865050,0.0076601055,0.0389845815,0.953355313
6895221,0.0162687845,0.1680701665,0.815661048
7145839,0.016127897,0.0741556515,0.9097164505
6931286,0.0017431825,0.015246287,0.983010522
6896197,0.215205699,0.4073839065,0.3774103915
6911933,0.0614786435,0.199689479,0.73883188
6873065,0.300666615,0.421302912,0.2780304725
6895820,0.0125747675,0.1256348255,0.8617904095
6895974,0.0263941095,0.2265369165,0.7470689675
7223851,0.009651337,0.27425435,0.716094315
6930744,0.001875643,0.0185801375,0.979544193
6941958,0.025468768,0.1160732415,0.8584579895
6887856,0.0225220285,0.2026030215,0.7748749625
6895213,0.30262229,0.2863773755,0.4110003255
6941531,0.078275787,0.140089126,0.781635088
6895699,0.014575555,0.0902016905,0.895222749
6895911,0.044703879,0.2427921695,0.712503951
6911807,0.0847248195,0.300646108,0.6146290665
7216767,0.0430067505,0.09400773,0.8629855215
6896001,0.0223375955,0.159302355,0.8183600505
7170283,0.2993105625,0.360117464,0.340571968
6895814,0.039726039,0.1109280995,0.8493458625
6895765,0.216840244,0.530402427,0.252757328
6895380,0.048875151,0.26572281,0.685402036
6895449,0.03066457,0.2645753025,0.7047601325
6946996,0.15401429,0.37435814,0.4716275655
6896534,0.0310886185,0.0251587555,0.943752654
6894995,0.0487867985,0.3034066425,0.647806561
6896127,0.03425712,0.2423267355,0.7234161465
6895249,0.0177519025,0.069993439,0.912254652
6937849,0.033766014,0.204036545,0.7621974435
7107763,0.053238484,0.241297986,0.7054635375
6931322,0.0139712355,0.0695602385,0.9164685285
6895492,0.1125683775,0.2160190315,0.6714125945
6873453,0.032254599,0.270749216,0.6969961815
7216625,0.038927378,0.2757955555,0.685277066
7216157,0.118824883,0.416608068,0.4645670485
7150380,0.0053215155,0.0331331605,0.9615453335
7155362,0.0399488435,0.2598497445,0.700201412
7155324,0.273630324,0.472634566,0.2537351095
7216585,0.216840244,0.530402427,0.252757328
7217029,0.0310469,0.1341675595,0.8347855445
7187952,0.0288142305,0.229303862,0.7418819075
7155222,0.192455715,0.538999641,0.2685446435
7216817,0.092964723,0.2887902095,0.61824507
7125540,0.004175377,0.047644507,0.9481801155
7216719,0.0413720855,0.2267712085,0.731856708
7155278,0.124300673,0.263058366,0.612640961
7216477,0.0168417115,0.1825308225,0.800627464
7216879,0.0183729675,0.158855942,0.822771085
7143125,0.0139712355,0.0695602385,0.9164685285
7216418,0.0423785435,0.105173976,0.8524474825
7155229,0.25858385,0.409312607,0.332103543
7138358,0.210884766,0.4274639385,0.361651294
7216203,0.048710006,0.25448398,0.696806022
7221959,0.129633768,0.278606267,0.591759961
7216222,0.236170245,0.473795165,0.2900345915
7216301,0.0752255785,0.3675847705,0.5571896535
7216482,0.0321834585,0.227196755,0.7406197865
7146753,0.0094904785,0.0501701905,0.9403393375
7216141,0.0869862355,0.1999767945,0.7130369745
7216180,0.019823186,0.178604383,0.8015724305
7155326,0.055938368,0.32267859,0.621383044
7216579,0.036676014,0.1627424195,0.8005815695
7111142,0.3752555225,0.448820503,0.1759239745
7149231,0.0622567155,0.3859310935,0.551812186
7186187,0.136617746,0.400811584,0.462570667
7216758,0.0281444105,0.137955636,0.833899958
7216806,0.283838791,0.376147133,0.3400140745
7216136,0.256229954,0.430637351,0.3131326915
7154826,0.160542634,0.480145803,0.35931156
7216834,0.134971989,0.381521644,0.4835063675
7155296,0.0531657885,0.2757523045,0.671081909
7125352,0.010710399,0.0571499025,0.932139693
7216525,0.0258485405,0.230307427,0.74384403
7216752,0.1449301995,0.357849904,0.4972198995
7227264,0.0939526325,0.3892473605,0.516800014
7217112,0.094550553,0.206713561,0.698735886
7155237,0.099606009,0.113601979,0.7867920105
7216953,0.294122408,0.4102472985,0.295630291
7216444,0.057793513,0.317459243,0.6247472445
7216662,0.037125386,0.245906612,0.7169680015
7216450,0.049192172,0.2738669875,0.6769408375
7155346,0.0400795295,0.2268176465,0.7331028275
7147516,0.0092015195,0.070415677,0.9203827985
7155250,0.026693331,0.2352672225,0.738039449
6954124,0.097696394,0.3352970685,0.5670065455
7175431,0.046748157,0.3312819255,0.6219699145
7014111,0.1175913335,0.306762657,0.575646004
7030770,0.2448097795,0.331876228,0.423313986
7083733,0.0384276485,0.21198371,0.749588645
7043611,0.0290736345,0.1975783835,0.7733479865
7014041,0.0203065115,0.0803795505,0.8993139385
7066159,0.016921095,0.171200394,0.8118785105
7083660,0.0589335855,0.3454919385,0.595574474
7065369,0.074356525,0.3505955655,0.5750479
7065330,0.032948281,0.129809758,0.837241964
7216555,0.014575555,0.0902016905,0.895222749
7096990,0.005789712,0.0829259695,0.9112843145
7065646,0.1098742925,0.3214615795,0.568664126
7019816,0.1864289745,0.3275250335,0.4860459905
6996909,0.115401219,0.392193765,0.492405016
7013845,0.0182692545,0.127154876,0.854575874
7065570,0.012820356,0.075754264,0.9114253815
6954085,0.031416996,0.153908346,0.814674658
7066738,0.027003613,0.203779309,0.769217081
7007800,0.1153883375,0.483841979,0.400769685
7039567,0.11540145,0.483883793,0.400714757
7065973,0.016494971,0.165824123,0.8176809065
7102909,0.020457125,0.290166566,0.6893763075
6954130,0.014597835,0.154005063,0.831397108
7216634,0.0065327115,0.038882425,0.954584861
7216485,0.046037846,0.2692397405,0.684722415
7066312,0.013337004,0.027765885,0.9588971175
7066527,0.0507317885,0.3291977455,0.6200704665
7013393,0.2358720985,0.409928908,0.3541989935
6954066,0.014720466,0.1406372785,0.844642254
6954072,0.019156525,0.082498273,0.898345198
7014026,0.007441314,0.0634457635,0.9291129205
